optimizer,regime,eta,steps,loss,delta
muon,coupled,1.17553107387837e-07,200,5.703759016585387,1.8351597888890958e-10
muon,coupled,1.3296759674662126e-07,10,5.703781147952261,1.0378772060531949e-11
muon,coupled,1.3296759674662126e-07,50,5.703775841136557,5.1894157807735874e-11
muon,coupled,1.3296759674662126e-07,100,5.703769207617058,1.0378894098328484e-10
muon,coupled,1.3296759674662126e-07,200,5.703755940578512,2.075806371411304e-10
muon,coupled,1.5040335536380252e-07,10,5.703780973984392,1.1739735052140876e-11
muon,coupled,1.5040335536380252e-07,50,5.703774971297224,5.869895021437532e-11
muon,coupled,1.5040335536380252e-07,100,5.703767467938436,1.173987946787025e-10
muon,coupled,1.5040335536380252e-07,200,5.703752461221423,2.348010427581648e-10
muon,coupled,1.7012542798525891e-07,10,5.703780777204483,1.3279127363680088e-11
muon,coupled,1.7012542798525891e-07,50,5.703773987397706,6.63960835096955e-11
muon,coupled,1.7012542798525891e-07,100,5.703765500139456,1.3279331063584254e-10
muon,coupled,1.7012542798525891e-07,200,5.703748525623668,2.655910760415714e-10
muon,coupled,1.92433614111598e-07,10,5.7037805546212486,1.5020360389500498e-11
muon,coupled,1.92433614111598e-07,50,5.703772874481543,7.510255351644846e-11
muon,coupled,1.92433614111598e-07,100,5.703763274307191,1.5020650652106116e-10
muon,coupled,1.92433614111598e-07,200,5.703744073959416,3.0041877666087125e-10
muon,coupled,2.1766702531534592e-07,10,5.703780302851143,1.6989969327252386e-11
muon,coupled,2.1766702531534592e-07,50,5.703771615631041,8.49507057580634e-11
muon,coupled,2.1766702531534592e-07,100,5.703760756606288,1.699032160622227e-10
muon,coupled,2.1766702531534592e-07,200,5.703739038557945,3.3981378865302614e-10
muon,coupled,2.4620924014946254e-07,10,5.703780018066957,1.9217830018319892e-11
muon,coupled,2.4620924014946254e-07,50,5.703770191710162,9.609022431911196e-11
muon,coupled,2.4620924014946254e-07,100,5.703757908764634,1.9218278097393737e-10
muon,coupled,2.4620924014946254e-07,200,5.7037333428750845,3.8437503006860663e-10
muon,coupled,2.784941350080644e-07,10,5.703779695939627,2.1737859776105317e-11
muon,coupled,2.784941350080644e-07,50,5.703768581073571,1.0869054311093973e-10
muon,coupled,2.784941350080644e-07,100,5.703754687491582,2.17384053900066e-10
muon,coupled,2.784941350080644e-07,200,5.703726900329547,4.347801094845005e-10
muon,coupled,3.150124795755328e-07,10,5.70377933157242,2.458833484042522e-11
muon,coupled,3.150124795755328e-07,50,5.7037667592376255,1.229431287677607e-10
muon,coupled,3.150124795755328e-07,100,5.703751043819885,2.4589004487055033e-10
muon,coupled,3.150124795755328e-07,200,5.703719612986864,4.917954945192482e-10
muon,coupled,3.563193971228584e-07,10,5.7037789194265205,2.7812535260962612e-11
muon,coupled,3.563193971228584e-07,50,5.7037646985082215,1.3906464825172438e-10
muon,coupled,3.563193971228584e-07,100,5.703746922361301,2.7813420750560924e-10
muon,coupled,3.563193971228584e-07,200,5.703711370070632,5.562881162657352e-10
muon,coupled,4.0304280305680504e-07,10,5.703778453236805,3.145953636485288e-11
muon,coupled,4.0304280305680504e-07,50,5.7037623675597695,1.573002427097958e-10
muon,coupled,4.0304280305680504e-07,100,5.703742260464685,3.146068067519381e-10
muon,coupled,4.0304280305680504e-07,200,5.70370204627856,6.292388667408777e-10
muon,coupled,4.558929499981059e-07,10,5.703777925916623,3.558481113941081e-11
muon,coupled,4.558929499981059e-07,50,5.7037597309590025,1.7792716605624648e-10
muon,coupled,4.558929499981059e-07,100,5.703736987263532,3.558624107197206e-10
muon,coupled,4.558929499981059e-07,200,5.703691499877795,7.117571003065204e-10
muon,coupled,5.156732244854964e-07,10,5.703777329450073,4.025095491286268e-11
muon,coupled,5.156732244854964e-07,50,5.703756748626408,2.0125900815695652e-10
muon,coupled,5.156732244854964e-07,100,5.703731022598832,4.0252830495884906e-10
muon,coupled,5.156732244854964e-07,200,5.703679570550323,8.050978859280855e-10
muon,coupled,5.8329235942862e-07,10,5.7037766547701185,4.552899550425149e-11
muon,coupled,5.8329235942862e-07,50,5.703753375226915,2.2765042585401463e-10
muon,coupled,5.8329235942862e-07,100,5.703724275800468,4.5531404688214927e-10
muon,coupled,5.8329235942862e-07,200,5.703666076956057,9.106808870375238e-10
muon,coupled,6.597782479539533e-07,10,5.703775891620815,5.149921201291763e-11
muon,coupled,6.597782479539533e-07,50,5.703749559480751,2.5750271186175677e-10
muon,coupled,6.597782479539533e-07,100,5.7037166443089315,5.150223220985739e-10
muon,coupled,6.597782479539533e-07,200,5.70365081397616,1.030112179150472e-09
muon,coupled,7.46293568631013e-07,10,5.703775028401381,5.825223680158698e-11
muon,coupled,7.46293568631013e-07,50,5.703745243383962,2.9126970540332975e-10
muon,coupled,7.46293568631013e-07,100,5.703708012116359,5.825610935490666e-10
muon,coupled,7.46293568631013e-07,200,5.7036335495950565,1.1652086708696663e-09
muon,coupled,8.441534596012993e-07,10,5.703774051989814,6.589076333163302e-11
muon,coupled,8.441534596012993e-07,50,5.703740361326627,3.2946495358288086e-10
muon,coupled,8.441534596012993e-07,100,5.703698248003,6.589575105193923e-10
muon,coupled,8.441534596012993e-07,200,5.70361402137352,1.3180256456558903e-09
muon,coupled,9.548455102782303e-07,10,5.70377294754347,7.453098208043407e-11
muon,coupled,9.548455102782303e-07,50,5.703734839095585,3.7266907138358563e-10
muon,coupled,9.548455102782303e-07,100,5.7036872035425645,7.453734339815665e-10
muon,coupled,9.548455102782303e-07,200,5.7035919324593,1.4908883732601963e-09
muon,coupled,1.080052374516254e-06,10,5.703771698273429,8.430417995641815e-11
muon,coupled,1.080052374516254e-06,50,5.703728592746233,4.2153897646807215e-10
muon,coupled,1.080052374516254e-06,100,5.703674710845988,8.431231680698648e-10
muon,coupled,1.080052374516254e-06,200,5.703566947074626,1.686427356702852e-09
muon,coupled,1.2216773489967931e-06,10,5.703770285189272,9.535891564230181e-11
muon,coupled,1.2216773489967931e-06,50,5.703721527326515,4.768178018220437e-10
muon,coupled,1.2216773489967931e-06,100,5.703660580009263,9.536935351682485e-10
muon,coupled,1.2216773489967931e-06,200,5.7035386854120365,1.907618701890712e-09
muon,coupled,1.3818733056536336e-06,10,5.703768686810395,1.0786331853737674e-10
muon,coupled,1.3818733056536336e-06,50,5.703713535433516,5.393462200291299e-10
muon,coupled,1.3818733056536336e-06,100,5.703644596226721,1.0787665595882179e-09
muon,coupled,1.3818733056536336e-06,200,5.703506717860861,2.157829409078771e-09
muon,coupled,1.5630754179458173e-06,10,5.703766878839496,1.220074302005214e-10
muon,coupled,1.5630754179458173e-06,50,5.70370449558081,6.100750269549815e-10
muon,coupled,1.5630754179458173e-06,100,5.703626516525759,1.2202448643541808e-09
muon,coupled,1.5630754179458173e-06,200,5.703470558476701,2.440868976123084e-09
muon,coupled,1.7680381784572085e-06,10,5.703764833793223,1.380063077704996e-10
muon,coupled,1.7680381784572085e-06,50,5.7036942703517415,6.900798894989013e-10
muon,coupled,1.7680381784572085e-06,100,5.703606066073316,1.380281067393796e-09
muon,coupled,1.7680381784572085e-06,200,5.703429657594547,2.761047432353614e-09
muon,coupled,1.999877270535287e-06,10,5.703762520584404,1.5610311697791812e-10
muon,coupled,1.999877270535287e-06,50,5.70368270431052,7.805776090601124e-10
muon,coupled,1.999877270535287e-06,100,5.703582933998144,1.561310402145577e-09
muon,coupled,1.999877270535287e-06,200,5.703383393473325,3.123241639705482e-09
muon,coupled,2.2621169304690264e-06,10,5.7037599040494324,1.7657304134457985e-10
muon,coupled,2.2621169304690264e-06,50,5.703669621639413,8.829446353740555e-10
muon,coupled,2.2621169304690264e-06,100,5.703556768665235,1.7660878115846601e-09
muon,coupled,2.2621169304690264e-06,200,5.703331062844748,3.532969896236776e-09
muon,coupled,2.5587435201685893e-06,10,5.703756944413822,1.997272781190107e-10
muon,coupled,2.5587435201685893e-06,50,5.703654823466123,9.987379703639554e-10
muon,coupled,2.5587435201685893e-06,100,5.703527172330555,1.9977299749347754e-09
muon,coupled,2.5587435201685893e-06,200,5.70327187022301,3.996476449687897e-09
muon,coupled,2.894266124716752e-06,10,5.703753596687512,2.259178595066802e-10
muon,coupled,2.894266124716752e-06,50,5.703638084840661,1.129719214010283e-09
muon,coupled,2.894266124716752e-06,100,5.7034936950948705,2.2597634809391753e-09
muon,coupled,2.894266124716752e-06,200,5.703204915812616,4.520827451542225e-09
muon,coupled,3.273785095948577e-06,10,5.703749809981003,2.555429301324963e-10
muon,coupled,3.273785095948577e-06,50,5.703619151315913,1.2778810301594667e-09
muon,coupled,3.273785095948577e-06,100,5.703455828064887,2.5561779277462338e-09
muon,coupled,3.273785095948577e-06,200,5.703129181830645,5.114019787939156e-09
muon,coupled,3.703069584005141e-06,10,5.7037455267317725,2.890529465088276e-10
muon,coupled,3.703069584005141e-06,50,5.703597735079729,1.4454776728865804e-09
muon,coupled,3.703069584005141e-06,100,5.703412995617453,2.891487466995246e-09
muon,coupled,3.703069584005141e-06,200,5.703043517035571,5.785104082844245e-09
muon,coupled,4.188645235435271e-06,10,5.703740681829239,3.269574719473589e-10
muon,coupled,4.188645235435271e-06,50,5.70357351057981,1.635059548692197e-09
muon,coupled,4.188645235435271e-06,100,5.703364546649534,3.2707999516289055e-09
muon,coupled,4.188645235435271e-06,200,5.702946619227436,6.544324211016361e-09
muon,coupled,4.737893390963144e-06,10,5.703735201625016,3.698327095957854e-10
muon,coupled,4.737893390963144e-06,50,5.703546109575023,1.8495119099432022e-09
muon,coupled,4.737893390963144e-06,100,5.703309744680795,3.6998950088580618e-09
muon,coupled,4.737893390963144e-06,200,5.70283701545337,7.4032759094129486e-09
muon,coupled,5.359163290848514e-06,10,5.703729002813362,4.1833070037536335e-10
muon,coupled,5.359163290848514e-06,50,5.70351511553769,2.092099073841558e-09
muon,coupled,5.359163290848514e-06,100,5.703247756658378,4.18531286190682e-09
muon,coupled,5.359163290848514e-06,200,5.70271303961761,8.375086192700248e-09
muon,coupled,6.061898993497572e-06,10,5.70372199116487,4.731887858974715e-10
muon,coupled,6.061898993497572e-06,50,5.703480057321932,2.3665142640655334e-09
muon,coupled,6.061898993497572e-06,100,5.703177640293713,4.734454747950395e-09
muon,coupled,6.061898993497572e-06,200,5.702572807155824,9.474617031473426e-09
muon,coupled,6.856782936641738e-06,10,5.7037140600939855,5.3524125106022e-10
muon,coupled,6.856782936641738e-06,50,5.70344040200174,2.676935998823654e-09
muon,coupled,6.856782936641738e-06,100,5.703098329738875,5.3556969310808444e-09
muon,coupled,6.856782936641738e-06,200,5.702414186388474,1.071869719241128e-08
muon,coupled,7.755898323389001e-06,10,5.70370508903888,6.054316878563448e-10
muon,coupled,7.755898323389001e-06,50,5.703395546769959,3.028092221846884e-09
muon,coupled,7.755898323389001e-06,100,5.703008619384764,6.058519570143611e-09
muon,coupled,7.755898323389001e-06,200,5.702234766118312,1.2126384631681864e-08
muon,coupled,8.772912801613357e-06,10,5.703694941628684,6.848276065153647e-10
muon,coupled,8.772912801613357e-06,50,5.703344809774996,3.4253327110475573e-09
muon,coupled,8.772912801613357e-06,100,5.702907145534889,6.8536532191708355e-09
muon,coupled,8.772912801613357e-06,200,5.7020318189791075,1.3719265381725854e-08
muon,coupled,9.923286228832546e-06,10,5.703683463610556,7.746364604453715e-10
muon,coupled,9.923286228832546e-06,50,5.703287419755997,3.874710855118757e-09
muon,coupled,9.923286228832546e-06,100,5.702792365676107,7.75324473806932e-09
muon,coupled,9.923286228832546e-06,200,5.701802259978853,1.552179302232934e-08
muon,coupled,1.1224505680853058e-05,10,5.703670480504817,8.762242008353294e-10
muon,coupled,1.1224505680853058e-05,50,5.703222504318963,4.38307691443679e-09
muon,coupled,1.1224505680853058e-05,100,5.702662535031333,8.771045740835898e-09
muon,coupled,1.1224505680853058e-05,200,5.701542599607261,1.7561675287169204e-08
muon,coupled,1.2696351276599727e-05,10,5.703655794952664,9.91136114587149e-10
muon,coupled,1.2696351276599727e-05,50,5.703149076675523,4.958183189972959e-09
muon,coupled,1.2696351276599727e-05,100,5.7025156800378465,9.922626004275209e-09
muon,coupled,1.2696351276599727e-05,200,5.7012488907949805,1.9870313939379658e-08
muon,coupled,1.4361196859990772e-05,10,5.703639183716114,1.1211202678024224e-09
muon,coupled,1.4361196859990772e-05,50,5.703066020642846,5.608803340610008e-09
muon,coupled,1.4361196859990772e-05,100,5.702349568347971,1.1225616475436795e-08
muon,coupled,1.4361196859990772e-05,200,5.700916668918549,2.248330642539223e-08
muon,coupled,1.6244350109588655e-05,10,5.703620394284499,1.2681541645791217e-09
muon,coupled,1.6244350109588655e-05,50,5.702972073676822,6.344867626087436e-09
muon,coupled,1.6244350109588655e-05,100,5.702161674896348,1.269998486583268e-08
muon,coupled,1.6244350109588655e-05,200,5.700540883939226,2.544101758384862e-08
muon,coupled,1.837443724610725e-05,10,5.703599141036041,1.4344748813267805e-09
muon,coupled,1.837443724610725e-05,50,5.702865807680241,7.177616472963527e-09
muon,coupled,1.837443724610725e-05,100,5.7019491435179726,1.4368348925149904e-08
muon,coupled,1.837443724610725e-05,200,5.700115823644779,2.8789233181853585e-08
muon,coupled,2.078383818579755e-05,10,5.70357510089606,1.6226133874031046e-09
muon,coupled,2.078383818579755e-05,50,5.702745607294751,8.119774432251842e-09
muon,coupled,2.078383818579755e-05,100,5.7017087435337075,1.6256333076978408e-08
muon,coupled,2.078383818579755e-05,200,5.699635026827728,3.2579906366052985e-08
muon,coupled,2.3509178754572845e-05,10,5.703547908425901,1.835432948855964e-09
muon,coupled,2.3509178754572845e-05,50,5.7026096453462625,9.185747394929028e-09
muon,coupled,2.3509178754572845e-05,100,5.701436820643499,1.839297364717926e-08
muon,coupled,2.3509178754572845e-05,200,5.699091185081007,3.687201262413467e-08
muon,coupled,2.659188744512691e-05,10,5.703517150267854,2.0761730026158665e-09
muon,coupled,2.659188744512691e-05,50,5.702455855070805,1.0391847044335933e-08
muon,coupled,2.659188744512691e-05,100,5.701129241380945,2.0811181517237792e-08
muon,coupled,2.659188744512691e-05,200,5.698476031719076,4.173252958266857e-08
muon,coupled,3.007882518043096e-05,10,5.7034823588616685,2.3484985605531916e-09
muon,coupled,3.007882518043096e-05,50,5.702281898698576,1.1756545213910397e-08
muon,coupled,3.007882518043096e-05,100,5.700781330285309,2.3548268309261933e-08
muon,coupled,3.007882518043096e-05,200,5.697780216137039,4.723756206765489e-08
muon,coupled,3.402299765678064e-05,10,5.703443005337147,2.656556380258024e-09
muon,coupled,3.402299765678064e-05,50,5.702085131918846,1.3300763144954292e-08
muon,coupled,3.402299765678064e-05,100,5.700387798836006,2.6646547896577027e-08
muon,coupled,3.402299765678064e-05,200,5.696993161699329,5.3473636227752835e-08
muon,coupled,3.848436109487425e-05,10,5.703398491474768,3.0050382308390022e-09
muon,coupled,3.848436109487425e-05,50,5.70186256368548,1.504820042836849e-08
muon,coupled,3.848436109487425e-05,100,5.699942665069984,3.0154022723216656e-08
muon,coupled,3.848436109487425e-05,200,5.696102904999369,6.053919064533467e-08
muon,coupled,4.353073364731883e-05,10,5.7033481406121345,3.3992530396390053e-09
muon,coupled,4.353073364731883e-05,50,5.701610810752408,1.7025708768172998e-08
muon,coupled,4.353073364731883e-05,100,5.699439162660487,3.4125169407709516e-08
muon,coupled,4.353073364731883e-05,200,5.695095914049325,6.854629881498236e-08
muon,coupled,4.9238826317067314e-05,10,5.703291187358024,3.845208007471207e-09
muon,coupled,4.9238826317067314e-05,50,5.701326046247924,1.926371822041223e-08
muon,coupled,4.9238826317067314e-05,100,5.698869638075886,3.8621838244906614e-08
muon,coupled,4.9238826317067314e-05,200,5.693956882639028,7.762266278788649e-08
muon,coupled,5.5695409058001245e-05,10,5.703226765957717,4.349701141805051e-09
muon,coupled,5.5695409058001245e-05,50,5.701003941506418,2.179672230770771e-08
muon,coupled,5.5695409058001245e-05,100,5.698225434256223,4.371428463482985e-08
muon,coupled,5.5695409058001245e-05,200,5.692668497741967,8.791392748074695e-08
muon,coupled,6.299862978380693e-05,10,5.703153897132722,4.920425435584602e-09
muon,coupled,6.299862978380693e-05,50,5.700639600273647,2.4663831141476245e-08
muon,coupled,6.299862978380693e-05,100,5.697496759040354,4.948235479652549e-08
muon,coupled,6.299862978380693e-05,200,5.691211176437761,9.958637347791746e-08
muon,coupled,7.12595063356841e-05,10,5.703071473194874,5.566087409557274e-09
muon,coupled,7.12595063356841e-05,50,5.7002274842856195,2.790940362368613e-08
muon,coupled,7.12595063356841e-05,100,5.696672536345309,5.601684977636287e-08
muon,coupled,7.12595063356841e-05,200,5.689562768358215,1.1283006159891126e-07
muon,coupled,8.060361408861346e-05,10,5.702978241208481,6.296541456632387e-09
muon,coupled,8.060361408861346e-05,50,5.699761329090459,3.158376916164579e-08
muon,coupled,8.060361408861346e-05,100,5.695740237837379,6.342109922863673e-08
muon,coupled,8.060361408861346e-05,200,5.687698219142173,1.2786251537893686e-07
muon,coupled,9.117299484984922e-05,10,5.702872783944755,7.122941929858795e-09
muon,coupled,9.117299484984922e-05,50,5.699234048834175,3.5744053626229205e-08
muon,coupled,9.117299484984922e-05,100,5.6946856925390215,7.181277992054924e-08
muon,coupled,9.117299484984922e-05,200,5.685589189793953,1.4493305039138885e-07
muon,coupled,0.00010312831606721848,10,5.702753498338856,8.057915733966636e-09
muon,coupled,0.00010312831606721848,50,5.698637628563711,4.045512656076708e-08
muon,coupled,0.00010312831606721848,100,5.6934928714803235,8.132602367233455e-08
muon,coupled,0.00010312831606721848,200,5.683203626172915,1.6432788210382632e-07
muon,coupled,0.00011665131316981962,10,5.702618571122174,9.115758418942743e-09
muon,coupled,0.00011665131316981962,50,5.697963002411419,4.579068736904404e-08
muon,coupled,0.00011665131316981962,100,5.69214364412601,9.211386542634994e-08
muon,coupled,0.00011665131316981962,200,5.680505272087751,1.8637617840017162e-07
muon,coupled,0.0001319475521676706,10,5.702465951259578,1.0312656425429806e-08
muon,coupled,0.0001319475521676706,50,5.697199915810232,5.183451444066775e-08
muon,coupled,0.0001319475521676706,100,5.69061750288062,1.0435109663821038e-07
muon,coupled,0.0001319475521676706,200,5.677453118617152,2.11457261991687e-07
muon,coupled,0.0001492495545051829,10,5.7022933187725116,1.166693962793841e-08
muon,coupled,0.0001492495545051829,50,5.696336769646982,5.868190421001035e-08
muon,coupled,0.0001492495545051829,100,5.6888912514912855,1.18237599346354e-07
muon,coupled,0.0001492495545051829,200,5.674000781315852,2.4000922084661813e-07
muon,coupled,0.00016882033167003627,10,5.702098049474346,1.3199368195659922e-08
muon,coupled,0.00016882033167003627,50,5.695360443986882,6.644133196268345e-08
muon,coupled,0.00016882033167003627,100,5.686938652620327,1.3400225776444633e-07
muon,coupled,0.00016882033167003627,200,5.670095795878011,2.725392531776477e-07
muon,coupled,0.00019095738328780968,10,5.701877175081742,1.493345913334415e-08
muon,coupled,0.00019095738328780968,50,5.694256098692435,7.523637299798602e-08
muon,coupled,0.00019095738328780968,100,5.684730029242242,1.5190756148721757e-07
muon,coupled,0.00019095738328780968,200,5.665678821602142,3.096361593552151e-07
muon,coupled,0.0002159972194782717,10,5.701627338096149,1.6895856919715152e-08
muon,coupled,0.0002159972194782717,50,5.693006947909584,8.520793133657417e-08
muon,coupled,0.0002159972194782717,100,5.682231813821029,1.7225504618219659e-07
muon,coupled,0.0002159972194782717,200,5.660682740615824,3.519855091803359e-07
muon,coupled,0.0002443204762186487,10,5.701344740769363,1.9116756266087526e-08
muon,coupled,0.0002443204762186487,50,5.69159400499754,9.651683173256959e-08
muon,coupled,0.0002443204762186487,100,5.679406038434421,1.9539174985839028e-07
muon,coupled,0.0002443204762186487,200,5.655031639254711,4.0038816007722383e-07
muon,coupled,0.00027635770147361576,10,5.7010250873780075,2.1630383325622893e-08
muon,coupled,0.00027635770147361576,50,5.689995794031161,1.0934684289672439e-07
muon,coupled,0.00027635770147361576,100,5.676209758119841,2.2171790936423644e-07
muon,coupled,0.00027635770147361576,200,5.64863965622591,4.5578300162090607e-07
muon,coupled,0.00031259590004822777,10,5.700663518929348,2.4475544627491908e-08
muon,coupled,0.00031259590004822777,50,5.688188023497975,1.2390821571475058e-07
muon,coupled,0.00031259590004822777,100,5.672594398709538,2.5169617783211973e-07
muon,coupled,0.00031259590004822777,200,5.641409680197573,5.192750601461411e-07
muon,coupled,0.00035358593665351756,10,5.70025453930656,2.769625360434999e-08
muon,coupled,0.00035358593665351756,50,5.686143217239618,1.4044183904455415e-07
muon,coupled,0.00035358593665351756,100,5.6685050192842095,2.8586271970864816e-07
muon,coupled,0.00035358593665351756,200,5.6332318772159,5.921704484307573e-07
muon,coupled,0.00039995090972036614,10,5.699791931731134,3.1342446432484905e-08
muon,coupled,0.00039995090972036614,50,5.683830297040657,1.592241380436385e-07
muon,coupled,0.00039995090972036614,100,5.663879478089975,3.248406361070627e-07
muon,coupled,0.00039995090972036614,200,5.6239820258293385,6.760201146233102e-07
muon,coupled,0.00045239562325380487,10,5.699268664273041,3.547080165222996e-08
muon,coupled,0.00045239562325380487,50,5.681214110536277,1.805728716995289e-07
muon,coupled,0.00045239562325380487,100,5.658647489313306,3.6935629797556213e-07
muon,coupled,0.00045239562325380487,200,5.613519634964862,7.726749775556312e-07
muon,coupled,0.0005117173007114599,10,5.6986767829733695,4.014567853496964e-08
muon,coupled,0.0005117173007114599,50,5.678254897284057,2.048540249021888e-07
muon,coupled,0.0005117173007114599,100,5.6527295564721785,4.202593325117361e-07
muon,coupled,0.0005117173007114599,200,5.601685816418055,8.843559075057648e-07
muon,coupled,0.0005788177037701268,10,5.698007290955552,4.54401943802453e-08
muon,coupled,0.0005788177037701268,50,5.6749076849119575,2.324900378008858e-07
muon,coupled,0.0005788177037701268,100,5.646035766336884,4.785472253461369e-07
muon,coupled,0.0005788177037701268,200,5.588300880252403,1.0137431979868883e-06
muon,coupled,0.0006547168402004743,10,5.697250011688923,5.143746311742428e-08
muon,coupled,0.0006547168402004743,50,5.671121606199461,2.6396968018198297e-07
muon,coupled,0.0006547168402004743,100,5.638464425213973,5.453957928301667e-07
muon,coupled,0.0006547168402004743,200,5.573161617415166,1.164091833294554e-06
muon,coupled,0.0007405684692262443,10,5.696393434327711,5.8232021228881575e-08
muon,coupled,0.0007405684692262443,50,5.6668391267586395,2.9985996031307513e-07
muon,coupled,0.0007405684692262443,100,5.629900517085014,6.221971683251053e-07
muon,coupled,0.0007405684692262443,200,5.5560382294339306,1.339381167438699e-06
muon,coupled,0.0008376776400682924,10,5.69542453877666,6.593147378530437e-08
muon,coupled,0.0008376776400682924,50,5.661995171637154,3.408205630872456e-07
muon,coupled,0.0008376776400682924,100,5.620213960456747,7.106074713879827e-07
muon,coupled,0.0008376776400682924,200,5.536670860126898,1.5445108994278228e-06
muon,coupled,0.0009475205302806548,10,5.6943285978266704,7.465839859874257e-08
muon,coupled,0.0009475205302806548,50,5.656516137647956,3.8762145439024884e-07
muon,coupled,0.0009475205302806548,100,5.609257637818111,8.126070423740417e-07
muon,coupled,0.0009475205302806548,200,5.514765678821326,1.7855598890715446e-06
muon,coupled,0.0010717668854455034,10,5.693088953356472,8.455255401038086e-08
muon,coupled,0.0010717668854455034,50,5.650318776518895,4.4116446916734817e-07
muon,coupled,0.0010717668854455034,100,5.596865168277108,9.305771008771835e-07
muon,coupled,0.0010717668854455034,200,5.489990458623725,2.070131072767073e-06
muon,coupled,0.0012123054013376529,10,5.691686763202698,9.57734466542487e-08
muon,coupled,0.0012123054013376529,50,5.643308932025626,5.025099467223168e-07
muon,coupled,0.0012123054013376529,100,5.582848390230783,1.067398032913048e-06
muon,coupled,0.0012123054013376529,200,5.461969586852902,2.4078155190475348e-06
muon,coupled,0.001371272434398401,10,5.690100714856657,1.0850332539174765e-07
muon,coupled,0.001371272434398401,50,5.635380112096536,5.729097997983316e-07
muon,coupled,0.001371272434398401,100,5.566994516766675,1.2265763857902297e-06
muon,coupled,0.001371272434398401,200,5.430278437914743,2.810823070153491e-06
muon,coupled,0.0015510844769528406,10,5.688306701642933,1.22950685639122e-07
muon,coupled,0.0015510844769528406,50,5.626411874430664,6.538488394004435e-07
muon,coupled,0.0015510844769528406,100,5.5490629218719105,1.4124102787047878e-06
muon,coupled,0.0015510844769528406,200,5.394437031840039,3.294848501264082e-06
muon,coupled,0.0017544748908334597,10,5.686277456467594,1.393543825017711e-07
muon,coupled,0.0017544748908334597,50,5.616268001416189,7.470967666308934e-07
muon,coupled,0.0017544748908334597,100,5.528781510406194,1.6302066673176685e-06
muon,coupled,0.0017544748908334597,200,5.353902894748087,3.880274564940604e-06
muon,coupled,0.001984535457805803,10,5.68398213758093,1.5798847949029596e-07
muon,coupled,0.001984535457805803,50,5.604794437045027,8.547740432537573e-07
muon,coupled,0.001984535457805803,100,5.505842619163769,1.8865692355072433e-06
muon,coupled,0.001984535457805803,200,5.308063031212278,4.593862926375106e-06
muon,coupled,0.002244763378413224,10,5.6813858600745215,1.7916798502031622e-07
muon,coupled,0.002244763378413224,50,5.591816955051963,9.794359536394182e-07
muon,coupled,0.002244763378413224,100,5.4798983902126475,2.1897834072545294e-06
muon,coupled,0.002244763378413224,200,5.256224913880008,5.471161016295731e-06
muon,coupled,0.002539114433680347,10,5.678449166012029,2.032556700318558e-07
muon,coupled,0.002539114433680347,50,5.57713852362839,1.1241806919365903e-06
muon,coupled,0.002539114433680347,100,5.450555551103195,2.5503362659799397e-06
muon,coupled,0.002539114433680347,200,5.197606394427209,6.559974101403437e-06
muon,coupled,0.002872063117797828,10,5.675127425166881,2.306702060685291e-07
muon,coupled,0.002872063117797828,50,5.560536327734489,1.2927894353443117e-06
muon,coupled,0.002872063117797828,100,5.4173695295951605,2.981625873994982e-06
muon,coupled,0.002872063117797828,200,5.131324444885838,7.925445803714896e-06
muon,coupled,0.003248670655878375,10,5.671370157293251,2.6189592778605095e-07
muon,coupled,0.003248670655878375,50,5.541758405228064,1.489909355473218e-06
muon,coupled,0.003248670655878375,100,5.379837823482828,3.5009395181265224e-06
muon,coupled,0.003248670655878375,200,5.056382654499917,9.657605421571971e-06
muon,coupled,0.003674661940736688,10,5.667120265675051,2.9749460185883245e-07
muon,coupled,0.003674661940736688,50,5.520519847717591,1.7212947816553498e-06
muon,coupled,0.003674661940736688,100,5.3373925393060695,4.130818384968059e-06
muon,coupled,0.003674661940736688,200,4.97165744305569,1.1882761143958143e-05
muon,coupled,0.004156512558225988,10,5.662313170363045,3.381196923171563e-07
muon,coupled,0.004156512558225988,50,5.496498511223963,1.9941278494028936e-06
muon,coupled,0.004156512558225988,100,5.289392007925743,4.9009845869019825e-06
muon,coupled,0.004156512558225988,200,4.875883021990974,1.4780993840977225e-05
muon,coupled,0.004701547224022129,10,5.656875828004614,3.8453374610544766e-07
muon,coupled,0.004701547224022129,50,5.469330175418809,2.317448855569844e-06
muon,coupled,0.004701547224022129,100,5.235111381325063,5.851097594569872e-06
muon,coupled,0.004701547224022129,200,4.767635265982365,1.8613504876505843e-05
muon,coupled,0.005318051128214197,10,5.650725623471316,4.3762970685853886e-07
muon,coupled,0.005318051128214197,50,5.438603083462773,2.702739602424703e-06
muon,coupled,0.005318051128214197,100,5.173732115636191,7.034751449043128e-06
muon,coupled,0.005318051128214197,200,4.645314897980628,2.37661834581529e-05
muon,coupled,0.006015395880274833,10,5.643769116574254,4.984572004223045e-07
muon,coupled,0.006015395880274833,50,5.4038517874435525,3.164722423047543e-06
muon,coupled,0.006015395880274833,100,5.104330253802537,8.52535627800851e-06
muon,coupled,0.006015395880274833,200,4.5071308279718,3.0820392734394464e-05
muon,coupled,0.006804181968927094,10,5.635900624998404,5.682551575468368e-07
muon,coupled,0.006804181968927094,50,5.36455021738768,3.722466794214667e-06
muon,coupled,0.006804181968927094,100,5.025863443510495,1.0424927220361452e-05
